,q,I,sigma
127,0.09040251359999997,0.0005739358600000063,2.2122951000000174e-05
128,0.09111434439999999,0.0004767949850000078,1.9230324500000076e-05
129,0.09182617520000001,0.0005489592600000023,2.1235781000000006e-05
130,0.09253800600000002,0.0004768591750000106,1.921605999999983e-05
131,0.09324983690000004,0.0005177218600000005,1.8962688999999387e-05
132,0.09396166769999997,0.0004792669500000013,1.8885068500000546e-05
133,0.09467349849999997,0.0005638068749999892,2.1934043499999755e-05
134,0.0953853293,0.000518060709999997,2.0175380499999878e-05
135,0.09609716010000001,0.0006944599400000029,2.7910837999999818e-05
136,0.09680899090000003,0.000576239859999994,2.2753643000000172e-05
137,0.09752082179999995,0.0005963680800000065,2.4279229000000483e-05
138,0.09823265259999997,0.0006507513900000095,2.5455502999999907e-05
139,0.09894448339999998,0.0007681354500000057,2.9667412999999365e-05
140,0.0996563142,0.0006479902999999981,2.460103299999983e-05
141,0.10036814499999999,0.0006399934000000038,2.369666450000008e-05
142,0.10107997600000003,0.000740554965000001,2.8533548500000484e-05
143,0.10179180699999994,0.0006414319149999972,2.357532549999964e-05
144,0.10250363700000005,0.0006672039249999914,2.459124549999991e-05
145,0.10321546799999996,0.0007925842199999963,2.9520976499999895e-05
146,0.103927299,0.0008107775300000009,2.9198598499999805e-05
147,0.10463913,0.0006891349500000032,2.5496522499999716e-05
148,0.10535096100000003,0.0008980209899999841,3.292376849999999e-05
149,0.10606279199999995,0.0008193563200000059,2.9475619499999854e-05
150,0.10677462200000003,0.000814842310000008,2.9643570999999874e-05
151,0.10748645299999997,0.0007979382349999967,2.8486298499999984e-05
152,0.108198284,0.0007617906949999934,2.753866149999987e-05
153,0.108910115,0.0009300538849999901,3.285388249999995e-05
154,0.10962194600000001,0.0008607104150000003,3.0389143499999667e-05
155,0.11033377600000002,0.0009217284200000106,3.2459310999999715e-05
156,0.11104560699999995,0.0009045598299999985,3.1347861999999954e-05
157,0.111757438,0.0009989153500000042,3.527021500000023e-05
158,0.11246926900000001,0.0009711656450000009,3.341731899999959e-05
159,0.11318109999999999,0.0011108963049999976,3.8683725000000216e-05
160,0.11389293100000004,0.0010244197450000048,3.551899049999995e-05
161,0.11460476100000001,0.001024754040000006,3.5125316500000036e-05
162,0.11531659200000006,0.001031793755000003,3.560553150000001e-05
163,0.11602842299999998,0.0011159491649999978,3.78921269999998e-05
164,0.11674025400000003,0.0011681265050000056,4.027003250000032e-05
165,0.11745208500000001,0.0011265881399999886,3.816518749999963e-05
166,0.11816391499999997,0.0011632232550000052,3.93326505e-05
167,0.11887574600000002,0.001093021014999987,3.6625371000000235e-05
168,0.11958757699999993,0.0011437689050000019,3.7634245000000253e-05
169,0.12029940800000001,0.0012630000750000203,4.201215499999994e-05
170,0.12101123900000002,0.0013220689299999894,4.418920600000008e-05
171,0.121723069,0.0012628646949999905,4.172013149999977e-05
172,0.12243489999999999,0.0013724312300000055,4.5610471499999816e-05
173,0.123146731,0.001380106729999997,4.504392100000004e-05
174,0.12385856199999998,0.001450120765,4.7800881999999914e-05
175,0.12457039299999997,0.0014466619700000058,4.757989449999996e-05
176,0.12528222400000005,0.0014929788350000056,4.868987249999975e-05
177,0.125994054,0.0014943815950000036,5.0168531000000004e-05
178,0.12670588499999996,0.0014575590899999977,4.823363050000047e-05
